age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,housemaid,married,tertiary,no,3445,yes,no,cellular,1,oct,208,2,389,0,unknown,no
89,unknown,married,secondary,no,4976,no,no,cellular,23,dec,149,9,-1,0,unknown,yes
66,entrepreneur,single,secondary,no,-3262,no,no,cellular,15,may,157,2,-1,0,other,no
37,admin.,married,primary,no,903,no,yes,cellular,12,feb,298,3,-1,0,failure,yes
35,entrepreneur,married,secondary,no,2271,no,no,cellular,3,oct,247,3,-1,0,unknown,yes
25,admin.,divorced,tertiary,no,7490,yes,no,cellular,21,oct,132,6,-1,0,failure,no
78,technician,divorced,tertiary,no,-718,yes,no,cellular,12,jan,215,5,-1,0,unknown,no
40,services,married,primary,no,303,yes,yes,cellular,7,feb,140,2,-1,0,unknown,no
26,retired,married,secondary,yes,5257,no,no,telephone,13,dec,268,3,-1,0,unknown,no
44,student,married,primary,no,642,no,yes,unknown,14,jan,281,11,303,0,unknown,no
94,student,married,primary,no,3674,yes,no,cellular,26,aug,127,5,85,0,unknown,no
54,blue-collar,single,tertiary,no,6799,yes,no,cellular,11,apr,271,1,-1,0,success,yes
27,unemployed,single,unknown,no,-700,yes,no,cellular,13,aug,186,6,-1,0,failure,no
82,entrepreneur,married,secondary,no,2157,no,no,cellular,11,dec,544,1,-1,2,unknown,yes
86,services,married,primary,no,8300,yes,no,cellular,5,may,52,6,-1,0,unknown,no
94,unknown,single,secondary,no,1826,yes,no,cellular,5,jan,111,4,-1,0,unknown,no
70,services,single,secondary,no,-3265,no,no,cellular,1,jan,564,1,-1,1,unknown,yes
57,management,married,secondary,no,-727,yes,no,unknown,20,apr,341,1,-1,0,failure,no
35,blue-collar,single,tertiary,no,-111,yes,no,cellular,17,sep,356,9,-1,0,unknown,no
38,management,married,tertiary,no,-301,no,no,cellular,18,sep,100,7,-1,0,unknown,yes
45,housemaid,married,primary,no,-2872,no,no,unknown,28,sep,24,6,-1,0,failure,no
44,management,married,tertiary,no,-3176,yes,yes,cellular,18,jul,35,5,-1,0,unknown,no
75,admin.,single,tertiary,no,1737,no,no,unknown,4,sep,303,3,-1,0,unknown,no
80,unemployed,married,secondary,no,4079,yes,yes,cellular,15,jul,25,2,345,0,unknown,no
34,technician,single,tertiary,no,2964,no,no,cellular,31,apr,49,2,-1,0,unknown,yes
23,blue-collar,divorced,secondary,no,1554,yes,no,cellular,27,jan,380,1,-1,0,unknown,no
84,management,married,secondary,no,1553,yes,no,cellular,29,nov,195,1,-1,0,unknown,yes
63,management,married,tertiary,no,4683,yes,no,cellular,22,apr,116,9,-1,3,unknown,yes
67,management,married,secondary,no,-1299,yes,no,cellular,27,oct,86,5,-1,0,unknown,no
25,student,married,primary,no,-533,yes,no,cellular,18,may,4,1,361,0,unknown,no
23,self-employed,single,tertiary,no,-3612,yes,no,cellular,24,may,310,1,-1,0,unknown,no
71,retired,married,tertiary,no,3121,no,no,unknown,18,oct,12,2,-1,0,unknown,no
45,housemaid,married,tertiary,no,2587,yes,no,cellular,24,feb,299,5,-1,0,unknown,no
65,self-employed,divorced,primary,no,2500,yes,no,unknown,13,apr,187,1,-1,0,failure,no
95,unknown,married,secondary,no,3146,yes,no,cellular,21,aug,356,1,-1,0,unknown,no
36,student,married,tertiary,no,7488,no,no,cellular,4,nov,134,4,-1,3,other,no
23,services,divorced,secondary,no,-260,yes,no,cellular,1,dec,214,5,-1,2,unknown,no
35,entrepreneur,married,tertiary,no,1536,no,no,cellular,8,sep,202,1,-1,0,success,yes
54,entrepreneur,single,tertiary,no,2000,no,yes,cellular,2,dec,667,1,-1,0,unknown,yes
84,admin.,married,secondary,no,2877,yes,no,cellular,8,jan,183,5,263,0,success,yes
38,unemployed,married,secondary,no,2211,no,yes,unknown,31,jan,819,2,-1,1,unknown,yes
56,unknown,divorced,secondary,no,-3638,no,no,cellular,12,aug,421,2,68,0,unknown,yes
79,services,single,secondary,no,-1024,no,no,cellular,20,aug,693,2,-1,0,unknown,yes
77,management,married,primary,no,-221,yes,no,unknown,11,sep,419,5,-1,0,unknown,no
36,unknown,married,secondary,no,-692,yes,no,cellular,21,sep,166,2,-1,0,unknown,no
32,services,divorced,tertiary,no,-3100,yes,yes,cellular,2,oct,76,5,17,0,unknown,no
30,management,married,secondary,no,-786,yes,no,cellular,11,jul,66,6,-1,0,unknown,no
46,unemployed,single,tertiary,no,-543,no,no,cellular,13,mar,353,3,-1,0,unknown,yes
18,technician,single,secondary,no,7150,no,no,cellular,7,apr,506,9,-1,0,unknown,yes
91,unemployed,single,tertiary,no,-937,yes,yes,cellular,12,jun,48,2,-1,0,unknown,no
55,self-employed,married,primary,no,1330,yes,no,unknown,16,jun,211,2,131,0,other,no
26,retired,married,primary,no,-4278,no,yes,cellular,19,mar,146,1,-1,0,unknown,no
54,management,married,secondary,no,7030,yes,yes,cellular,30,aug,517,8,-1,0,unknown,no
67,housemaid,married,primary,no,3280,no,no,unknown,31,jul,625,3,-1,0,unknown,yes
45,blue-collar,married,primary,no,6687,yes,no,cellular,29,jul,256,3,-1,0,unknown,no
23,management,married,tertiary,no,-3974,yes,no,cellular,3,oct,288,2,-1,0,unknown,yes
54,services,single,secondary,no,4761,yes,yes,cellular,9,jul,97,3,353,0,unknown,no
57,self-employed,single,tertiary,no,725,yes,yes,cellular,20,jul,80,3,-1,0,unknown,no
33,self-employed,married,tertiary,no,4555,yes,no,telephone,9,aug,643,1,-1,0,unknown,no
86,unemployed,divorced,tertiary,no,-2929,no,no,cellular,16,jul,1040,8,-1,0,failure,yes
44,housemaid,married,secondary,no,1279,no,no,cellular,31,jul,158,5,-1,2,unknown,no
54,housemaid,married,primary,yes,2515,yes,no,unknown,26,sep,56,2,-1,0,unknown,no
36,entrepreneur,single,tertiary,no,4933,no,yes,unknown,14,jul,246,3,-1,3,failure,no
83,entrepreneur,married,secondary,no,-100,yes,yes,cellular,19,aug,48,2,194,0,unknown,no
71,student,single,tertiary,no,2557,no,no,cellular,3,sep,110,1,-1,1,unknown,no
87,retired,single,unknown,no,2379,yes,no,cellular,18,jan,205,5,-1,2,unknown,no
19,retired,married,secondary,no,-506,yes,no,cellular,29,feb,123,4,-1,0,unknown,no
45,blue-collar,married,tertiary,no,3041,no,no,unknown,25,sep,216,5,-1,0,unknown,yes
26,housemaid,single,secondary,no,2711,yes,no,cellular,26,jan,60,2,158,4,unknown,no
61,blue-collar,single,secondary,no,-776,no,no,cellular,1,feb,134,2,387,0,unknown,no
68,unknown,married,secondary,no,3698,no,no,unknown,6,jul,135,1,-1,0,unknown,no
45,student,married,tertiary,no,-2034,no,no,unknown,12,dec,370,5,-1,0,unknown,yes
92,entrepreneur,married,tertiary,no,1788,yes,no,cellular,7,jul,263,2,-1,0,unknown,yes
59,unknown,divorced,primary,no,-2764,yes,no,cellular,23,jun,147,4,-1,0,unknown,no
84,retired,married,primary,no,-3172,yes,no,cellular,20,dec,246,4,-1,5,unknown,no
92,admin.,married,tertiary,no,-1548,no,yes,cellular,29,feb,97,1,-1,2,unknown,no
41,student,single,primary,no,-1972,no,yes,cellular,23,may,240,5,126,0,unknown,no
59,entrepreneur,married,tertiary,no,-1284,yes,no,cellular,7,apr,95,2,-1,0,unknown,no
60,services,married,secondary,no,1551,yes,yes,cellular,19,jul,162,6,136,2,unknown,yes
28,services,single,tertiary,no,2305,no,no,unknown,21,jan,128,3,-1,0,unknown,yes
74,technician,married,secondary,no,-997,no,no,cellular,12,aug,963,4,276,0,other,yes
71,retired,married,tertiary,no,2764,yes,no,unknown,23,oct,295,4,-1,0,unknown,no
76,unknown,married,primary,no,2490,yes,yes,unknown,7,aug,424,5,-1,4,unknown,yes
41,unemployed,married,secondary,no,2735,yes,yes,unknown,18,mar,141,4,359,2,unknown,no
67,admin.,single,secondary,no,-5257,no,no,unknown,27,apr,95,1,-1,0,unknown,no
57,retired,single,secondary,no,1378,no,yes,unknown,23,jun,220,1,-1,3,unknown,no
20,unemployed,single,primary,no,-1712,yes,no,unknown,11,jan,381,3,80,1,unknown,yes
28,blue-collar,married,primary,no,2394,no,yes,unknown,21,dec,283,1,-1,3,unknown,yes
26,housemaid,married,tertiary,no,6125,yes,yes,cellular,19,dec,23,1,204,0,unknown,no
35,unemployed,married,secondary,no,4284,no,no,unknown,18,apr,604,3,210,0,unknown,yes
41,self-employed,married,tertiary,no,2810,yes,yes,unknown,12,feb,236,4,-1,2,other,yes
53,blue-collar,married,secondary,no,2564,yes,no,unknown,12,aug,279,8,-1,0,unknown,no
39,entrepreneur,married,secondary,no,3049,no,no,unknown,18,feb,223,3,-1,0,unknown,no
91,student,married,tertiary,no,2731,yes,no,unknown,19,jun,406,3,-1,0,unknown,yes
65,management,single,secondary,no,65,no,no,unknown,11,mar,447,7,-1,0,unknown,yes
24,entrepreneur,married,secondary,no,1049,no,no,cellular,31,jan,138,9,-1,0,unknown,no
94,blue-collar,single,secondary,no,918,yes,no,cellular,26,jan,77,2,-1,0,unknown,no
92,retired,married,tertiary,no,2652,yes,no,cellular,4,nov,162,6,-1,0,unknown,no
34,entrepreneur,single,unknown,no,1081,yes,no,cellular,18,jun,48,1,-1,3,unknown,no
29,entrepreneur,married,unknown,no,3676,no,no,cellular,28,dec,57,3,-1,0,unknown,yes
92,management,single,primary,no,740,yes,no,unknown,24,aug,285,8,-1,0,unknown,no
76,retired,married,secondary,no,1013,yes,no,unknown,7,jun,316,9,-1,2,unknown,no
30,services,married,secondary,no,-1045,no,no,cellular,6,jul,53,6,386,2,other,yes
84,retired,divorced,secondary,no,2938,yes,no,unknown,25,aug,519,10,32,1,unknown,yes
65,blue-collar,married,primary,no,-2005,yes,no,cellular,28,aug,568,1,-1,0,unknown,yes
54,technician,divorced,tertiary,no,5463,no,no,cellular,13,nov,306,10,-1,0,unknown,yes
48,admin.,married,secondary,yes,4737,no,no,cellular,5,jul,43,8,-1,1,unknown,no
18,entrepreneur,divorced,primary,no,1724,yes,no,cellular,14,sep,148,5,-1,1,unknown,yes
42,admin.,married,tertiary,no,2406,no,no,cellular,22,dec,312,6,-1,0,unknown,yes
27,student,married,secondary,no,-185,no,no,cellular,7,jun,649,2,-1,3,unknown,yes
46,housemaid,married,secondary,no,1743,yes,no,cellular,11,jul,365,6,-1,0,unknown,yes
48,unknown,married,tertiary,no,-2921,no,no,cellular,23,mar,514,7,68,0,unknown,no
87,admin.,married,secondary,no,3976,yes,yes,cellular,22,may,115,3,-1,0,unknown,no
40,student,divorced,primary,no,1738,yes,no,unknown,18,jun,82,2,-1,0,other,no
66,admin.,married,secondary,yes,-233,yes,yes,cellular,6,sep,194,1,-1,0,unknown,no
54,entrepreneur,single,secondary,no,-3879,no,yes,cellular,2,nov,356,3,-1,0,unknown,no
61,admin.,married,tertiary,no,3429,yes,no,unknown,3,nov,310,1,-1,0,unknown,yes
83,retired,married,unknown,no,-4843,no,no,unknown,8,may,120,5,-1,0,unknown,no
25,entrepreneur,married,tertiary,no,3164,no,no,cellular,2,apr,65,4,-1,0,unknown,yes
32,management,married,secondary,no,-513,no,no,cellular,3,feb,67,1,389,0,unknown,yes
65,student,married,secondary,no,-2960,no,no,cellular,23,jul,745,4,-1,1,unknown,yes
55,blue-collar,divorced,tertiary,no,-151,yes,no,unknown,30,sep,159,10,6,0,unknown,no
52,services,single,secondary,no,869,no,no,cellular,21,aug,403,3,246,0,unknown,yes
31,entrepreneur,married,secondary,no,4159,yes,no,cellular,25,nov,71,5,-1,0,unknown,no
57,services,divorced,tertiary,no,2096,yes,no,unknown,5,jan,185,2,-1,0,unknown,no
44,unemployed,married,unknown,no,-3289,yes,no,telephone,14,nov,620,2,331,3,unknown,no
24,admin.,married,tertiary,no,1529,no,no,unknown,10,apr,437,6,27,3,unknown,yes
47,student,married,secondary,no,985,no,no,cellular,29,jan,18,2,-1,0,failure,no
92,student,single,tertiary,no,2267,no,yes,unknown,22,nov,255,1,57,0,other,no
43,self-employed,single,tertiary,no,-259,yes,yes,cellular,31,jan,197,3,-1,0,success,yes
69,admin.,married,secondary,no,4968,no,no,unknown,19,mar,450,11,-1,0,unknown,no
78,entrepreneur,divorced,secondary,no,-51,yes,no,cellular,25,jan,209,1,159,1,unknown,no
41,entrepreneur,married,secondary,no,796,yes,no,cellular,18,may,49,1,-1,0,unknown,yes
26,housemaid,married,primary,no,469,no,no,cellular,10,feb,365,2,-1,0,unknown,yes
43,admin.,married,tertiary,no,2626,no,no,cellular,15,jun,154,2,-1,2,unknown,no
22,entrepreneur,married,tertiary,no,-2403,no,no,unknown,11,dec,85,1,-1,0,unknown,no
95,retired,divorced,tertiary,no,6074,yes,no,unknown,10,jun,182,3,90,1,unknown,no
21,unemployed,single,tertiary,no,-799,no,yes,cellular,31,aug,272,7,-1,0,unknown,no
50,blue-collar,married,secondary,no,1688,yes,no,unknown,22,apr,206,4,-1,0,unknown,no
59,housemaid,single,unknown,no,2630,no,yes,cellular,23,mar,539,7,213,0,unknown,yes
37,technician,single,secondary,no,9345,yes,yes,cellular,8,mar,141,1,-1,0,failure,no
40,management,divorced,tertiary,no,947,no,no,cellular,1,feb,234,3,125,0,unknown,yes
71,blue-collar,divorced,secondary,no,-2354,no,no,cellular,28,jul,313,7,239,0,unknown,no
22,self-employed,married,secondary,no,4725,no,no,cellular,8,dec,244,1,-1,0,unknown,no
41,retired,married,tertiary,no,277,yes,yes,cellular,10,jul,219,2,-1,0,unknown,no
76,unknown,single,secondary,no,3682,no,no,cellular,30,mar,543,4,-1,0,unknown,no
78,retired,married,secondary,no,1330,no,no,telephone,20,sep,308,2,-1,0,unknown,no
27,entrepreneur,single,secondary,no,277,yes,no,cellular,27,oct,464,4,-1,0,unknown,no
26,technician,married,primary,no,731,yes,no,cellular,14,aug,429,1,-1,1,unknown,no
50,unemployed,married,tertiary,no,732,yes,no,unknown,7,apr,112,4,-1,0,unknown,no
62,unemployed,married,secondary,no,2466,no,no,cellular,21,aug,100,7,-1,0,unknown,no
70,unknown,married,tertiary,no,-1491,yes,no,cellular,1,dec,209,9,-1,0,unknown,no
26,blue-collar,married,tertiary,no,-784,yes,no,cellular,15,dec,184,2,-1,1,unknown,no
84,management,married,tertiary,no,5267,yes,no,unknown,16,jun,340,3,-1,0,unknown,yes
94,housemaid,single,secondary,no,4555,no,no,cellular,18,aug,344,2,-1,0,success,yes
58,student,married,secondary,no,-1134,yes,no,cellular,11,may,224,3,292,0,unknown,no
92,self-employed,married,secondary,no,6720,yes,no,cellular,16,apr,317,4,-1,0,other,no
88,entrepreneur,single,secondary,no,-148,yes,no,unknown,22,jun,448,2,-1,0,unknown,no
36,student,married,tertiary,no,-1284,yes,no,cellular,16,apr,431,1,-1,0,unknown,no
47,unemployed,married,tertiary,yes,1601,no,no,unknown,6,dec,29,5,3,4,success,yes
56,blue-collar,married,secondary,no,-602,yes,yes,cellular,26,apr,194,6,-1,0,unknown,no
79,blue-collar,married,secondary,no,2755,yes,no,telephone,23,jul,73,4,-1,0,unknown,no
78,retired,single,primary,no,807,yes,no,cellular,7,mar,172,9,-1,0,unknown,no
67,services,married,secondary,no,2055,yes,no,cellular,8,aug,258,7,362,0,unknown,yes
54,housemaid,married,tertiary,no,3176,no,no,cellular,7,jun,235,3,-1,0,unknown,no
79,self-employed,married,primary,no,988,no,no,cellular,14,mar,83,2,-1,0,unknown,no
69,blue-collar,single,secondary,no,2522,no,no,cellular,8,nov,408,2,-1,0,failure,yes
27,unemployed,married,secondary,no,2858,yes,yes,telephone,24,may,630,3,301,0,unknown,no
22,entrepreneur,married,primary,no,5813,yes,no,cellular,19,mar,797,7,-1,0,unknown,yes
94,self-employed,divorced,tertiary,no,1096,yes,no,cellular,26,mar,94,2,-1,0,unknown,no
64,unknown,married,primary,no,974,no,no,cellular,21,sep,412,1,186,0,unknown,no
28,unemployed,married,secondary,no,5810,no,no,cellular,28,oct,74,4,-1,0,failure,yes
44,blue-collar,married,secondary,no,4027,no,no,cellular,25,mar,163,7,-1,3,unknown,yes
53,blue-collar,married,secondary,no,2761,no,no,cellular,10,apr,47,1,-1,0,unknown,no
53,unknown,divorced,secondary,no,1225,yes,no,cellular,19,apr,524,2,-1,0,unknown,no
88,housemaid,married,tertiary,yes,8613,no,no,unknown,12,jul,260,3,-1,0,unknown,no
18,self-employed,single,secondary,no,661,yes,no,cellular,14,sep,378,2,-1,0,unknown,yes
94,unemployed,married,tertiary,no,2727,yes,no,unknown,22,dec,234,4,-1,0,unknown,no
65,housemaid,married,secondary,no,1476,yes,yes,unknown,29,apr,122,4,338,0,unknown,no
54,retired,single,secondary,no,7169,no,no,cellular,13,mar,895,2,-1,3,other,yes
89,housemaid,married,unknown,no,-1419,yes,no,unknown,5,jan,362,2,139,0,unknown,yes
24,housemaid,married,secondary,no,1552,no,no,cellular,6,dec,406,10,-1,0,unknown,yes
31,management,married,secondary,no,2533,no,no,unknown,5,oct,346,6,-1,0,unknown,yes
91,unknown,married,secondary,no,2386,no,no,cellular,18,may,236,3,-1,0,unknown,no
76,self-employed,divorced,primary,no,-3417,yes,no,telephone,29,nov,484,4,387,0,unknown,no
86,self-employed,married,primary,no,-294,yes,no,cellular,20,may,85,2,162,1,failure,no
28,retired,divorced,unknown,no,-710,yes,no,unknown,31,sep,29,1,-1,0,unknown,no
44,services,married,primary,no,1572,no,no,unknown,18,jun,475,2,-1,1,unknown,yes
59,unemployed,single,secondary,no,629,yes,no,cellular,18,may,274,3,-1,0,unknown,no
37,housemaid,married,secondary,no,-659,no,no,telephone,14,may,233,1,-1,5,unknown,no
83,retired,single,tertiary,no,7664,no,yes,cellular,30,feb,656,1,-1,0,unknown,yes
30,admin.,single,tertiary,no,4585,yes,no,unknown,14,may,179,1,-1,0,unknown,yes
49,management,single,secondary,no,4244,no,no,cellular,1,jul,184,8,-1,0,unknown,no
53,housemaid,married,secondary,no,1044,yes,no,unknown,30,nov,224,2,-1,0,unknown,no
78,services,divorced,secondary,no,-2275,yes,no,telephone,11,feb,486,2,227,0,unknown,no
93,housemaid,married,secondary,no,6639,no,no,cellular,24,aug,169,4,-1,0,unknown,no
44,technician,married,unknown,no,4140,yes,no,cellular,25,aug,177,4,-1,0,unknown,yes
32,self-employed,married,primary,no,481,no,no,unknown,28,feb,418,2,198,0,unknown,yes
28,management,married,tertiary,no,2014,yes,no,cellular,24,apr,249,1,-1,0,unknown,yes
53,services,single,tertiary,no,46,yes,no,telephone,19,jul,83,3,-1,2,other,no
40,unknown,married,secondary,no,1470,yes,no,telephone,7,may,235,3,325,0,unknown,no
30,management,married,tertiary,no,640,yes,no,unknown,21,may,99,9,-1,0,unknown,no
68,unknown,married,secondary,no,1936,yes,no,cellular,27,mar,157,1,-1,0,failure,no
68,services,married,secondary,no,297,no,no,unknown,19,aug,531,1,-1,0,unknown,no
35,blue-collar,married,primary,no,-597,no,no,telephone,31,apr,339,8,-1,0,unknown,yes
88,self-employed,single,tertiary,no,3170,no,no,unknown,28,jun,483,2,23,0,unknown,yes
67,entrepreneur,single,tertiary,no,7249,yes,no,cellular,21,apr,137,2,-1,0,unknown,no
66,management,divorced,secondary,no,-1957,no,no,cellular,3,may,47,1,-1,0,unknown,no
87,blue-collar,single,secondary,no,1538,yes,no,unknown,25,aug,252,2,-1,0,unknown,no
63,self-employed,married,secondary,no,3605,no,no,cellular,27,jan,145,2,-1,0,unknown,no
61,retired,single,secondary,no,1435,yes,no,cellular,17,jun,226,8,-1,0,unknown,no
78,entrepreneur,married,primary,no,2522,yes,no,telephone,30,feb,379,2,-1,0,unknown,yes
52,technician,married,tertiary,no,5349,yes,no,cellular,15,nov,280,2,191,0,unknown,yes
62,management,married,secondary,no,1820,no,no,unknown,29,feb,70,3,292,0,unknown,no
22,entrepreneur,single,tertiary,no,-2745,yes,no,cellular,24,jan,252,2,-1,0,unknown,yes
89,blue-collar,married,secondary,no,2974,yes,no,cellular,14,jan,213,5,-1,0,unknown,no
59,unemployed,married,secondary,no,-4785,no,no,cellular,25,jan,160,1,-1,0,unknown,no
65,admin.,married,secondary,no,5009,yes,no,telephone,21,nov,35,2,-1,0,unknown,yes
23,technician,single,tertiary,no,1863,yes,no,cellular,7,jul,59,3,-1,0,failure,no
33,blue-collar,married,secondary,no,-328,no,no,unknown,29,mar,112,4,9,2,other,no
47,services,single,tertiary,no,878,yes,no,cellular,22,jan,62,1,-1,0,unknown,no
46,technician,married,primary,no,1873,yes,no,cellular,16,aug,246,3,127,1,unknown,no
31,retired,married,primary,no,5560,no,no,cellular,16,aug,119,5,-1,0,unknown,yes
54,services,single,tertiary,no,2478,yes,no,cellular,22,feb,154,1,-1,0,unknown,no
24,student,married,secondary,no,1836,no,no,unknown,30,oct,74,4,-1,1,unknown,no
85,admin.,married,secondary,no,3574,no,no,cellular,21,dec,140,1,-1,0,failure,no
75,unknown,married,secondary,no,585,yes,no,cellular,6,jun,375,2,-1,0,unknown,no
45,management,married,secondary,no,3431,no,yes,unknown,21,dec,134,2,206,0,unknown,yes
92,self-employed,married,tertiary,no,4298,yes,no,cellular,21,dec,82,5,158,0,unknown,no
85,retired,single,secondary,no,1267,yes,no,unknown,3,oct,1210,2,-1,2,unknown,yes
58,blue-collar,married,primary,no,-2650,no,yes,unknown,9,jan,162,1,293,0,failure,no
37,management,divorced,secondary,no,529,yes,yes,cellular,23,sep,841,2,-1,0,unknown,no
39,unknown,single,secondary,no,-1876,yes,no,cellular,21,aug,513,2,-1,2,unknown,no
63,unknown,single,secondary,no,-2130,yes,no,cellular,29,may,251,3,-1,0,unknown,no
26,retired,single,tertiary,no,2118,no,no,unknown,25,jul,295,3,-1,0,unknown,no
85,housemaid,married,primary,no,1883,yes,no,cellular,15,dec,222,2,-1,0,unknown,no
82,technician,single,secondary,no,4603,no,no,cellular,21,jul,205,4,104,0,unknown,no
35,retired,divorced,secondary,no,-545,no,yes,cellular,22,dec,321,8,-1,0,failure,no
36,admin.,single,primary,no,962,yes,no,unknown,17,jun,228,3,-1,2,unknown,no
20,blue-collar,single,tertiary,no,-2184,yes,no,cellular,30,jul,84,1,-1,0,failure,no
82,entrepreneur,married,unknown,no,2131,yes,no,unknown,31,mar,102,2,-1,0,unknown,yes
30,management,divorced,primary,no,-603,yes,yes,cellular,4,sep,593,4,-1,0,unknown,no
