RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7485,15431822,Customer7485,615,Spain,Female,18,0,19282.77,1,1,0,119438.72,0
7486,15096019,Customer7486,642,France,Male,41,0,63972.71,2,0,1,172043.96,0
7487,15559635,Customer7487,749,France,Female,28,8,0.0,2,0,1,55345.67,0
7488,15102543,Customer7488,680,France,Male,27,8,114514.23,3,1,0,181587.95,0
7489,15635765,Customer7489,756,France,Female,28,0,71603.95,2,0,1,116165.94,0
7490,15109670,Customer7490,623,Germany,Male,36,0,0.0,2,0,0,75856.48,0
7491,15032121,Customer7491,528,France,Male,19,4,0.0,2,0,1,157362.01,0
7492,15863960,Customer7492,677,France,Male,45,1,353116.58,2,1,1,83476.64,0
7493,15205571,Customer7493,639,Germany,Male,35,10,138829.31,2,0,1,54778.07,0
7494,15724932,Customer7494,480,Germany,Female,37,6,0.0,1,0,0,19360.26,0
7495,15665541,Customer7495,491,Spain,Male,39,9,61970.35,2,0,0,21605.91,0
7496,15529920,Customer7496,736,France,Female,37,10,0.0,2,0,0,152464.54,1
7497,15600186,Customer7497,620,France,Male,41,7,0.0,4,0,0,51811.3,0
7498,15694039,Customer7498,566,France,Female,33,5,86013.79,2,1,0,173997.53,1
7499,15331321,Customer7499,703,Germany,Male,35,3,0.0,1,1,0,169097.48,0
7500,15177742,Customer7500,528,France,Male,21,6,176774.35,2,1,1,13039.93,0
7501,15039010,Customer7501,720,Germany,Female,18,8,74666.64,2,1,0,152831.01,0
7502,15024626,Customer7502,714,France,Female,42,9,112842.28,1,1,1,48579.1,0
7503,15597621,Customer7503,480,France,Female,37,7,165959.28,1,0,1,73436.53,0
7504,15688086,Customer7504,660,France,Male,38,1,0.0,2,1,0,173289.51,0
7505,15782955,Customer7505,817,Spain,Female,35,1,94924.08,1,1,0,130625.35,1
7506,15975918,Customer7506,618,Spain,Female,30,5,0.0,2,0,1,156191.39,0
7507,15492026,Customer7507,752,France,Male,44,5,110887.56,1,0,0,159806.9,1
7508,15234899,Customer7508,695,Germany,Female,37,0,21879.1,1,1,0,32905.23,1
7509,15569519,Customer7509,664,Spain,Male,24,6,120590.8,1,1,0,19900.77,0
7510,15576689,Customer7510,633,Spain,Male,43,1,0.0,2,1,0,172153.81,0
7511,15756480,Customer7511,538,France,Female,55,4,0.0,1,1,1,71527.58,0
7512,15734349,Customer7512,537,Germany,Male,31,4,32445.78,2,1,1,160739.41,0
7513,15839991,Customer7513,620,Germany,Female,42,10,173622.85,2,1,0,162355.13,1
7514,15419680,Customer7514,697,France,Male,41,0,220480.01,1,1,0,131088.95,0
7515,15779808,Customer7515,802,France,Male,34,1,0.0,1,1,1,69532.4,0
7516,15350357,Customer7516,700,France,Male,47,8,0.0,2,1,1,82711.31,0
7517,15473565,Customer7517,567,Germany,Male,30,8,71169.03,2,0,1,44321.22,0
7518,15788625,Customer7518,712,France,Female,50,10,198192.36,1,0,0,51154.43,0
7519,15459151,Customer7519,665,Spain,Male,19,8,174112.63,1,0,1,54229.48,0
7520,15278945,Customer7520,763,France,Female,41,0,211689.92,1,1,0,136410.17,1
7521,15279722,Customer7521,619,Germany,Male,46,8,75581.57,1,0,0,94249.32,0
7522,15505386,Customer7522,434,France,Male,36,5,0.0,2,0,0,68928.44,0
7523,15535354,Customer7523,683,Spain,Male,40,9,0.0,2,1,1,183765.83,1
7524,15071076,Customer7524,607,France,Female,24,6,151327.09,2,0,0,121828.8,0
7525,15703983,Customer7525,455,Germany,Male,48,5,0.0,1,1,0,79819.33,0
7526,15713090,Customer7526,595,Spain,Male,43,7,161584.45,2,1,1,83828.2,0
7527,15674188,Customer7527,635,Germany,Female,46,5,142928.01,2,1,1,120817.95,0
7528,15692230,Customer7528,508,France,Male,46,8,156856.97,1,1,0,120997.01,0
7529,15629260,Customer7529,709,France,Male,20,7,191589.51,2,0,1,12734.3,0
7530,15617204,Customer7530,671,Germany,Male,38,4,86609.94,1,1,1,89696.53,0
7531,15193156,Customer7531,784,Germany,Female,27,3,270509.42,1,1,0,141525.61,0
7532,15413248,Customer7532,701,Germany,Male,51,1,0.0,1,1,0,129703.14,1
7533,15999234,Customer7533,634,Germany,Female,48,3,119660.0,1,1,0,165842.86,0
7534,15229694,Customer7534,649,Germany,Female,41,6,125010.49,2,1,0,146545.25,0
7535,15259411,Customer7535,645,Spain,Male,18,5,90809.51,1,1,1,138352.21,0
7536,15205747,Customer7536,586,Germany,Male,50,2,89831.58,2,1,1,23082.5,0
7537,15473264,Customer7537,820,France,Male,47,6,122376.6,4,0,1,167192.83,0
7538,15066349,Customer7538,707,France,Female,18,6,105037.44,1,1,1,33682.48,0
7539,15865768,Customer7539,646,Spain,Male,18,8,0.0,1,0,1,98760.09,0
7540,15685157,Customer7540,637,Germany,Male,61,1,0.0,2,0,0,94616.67,1
7541,15207761,Customer7541,645,France,Male,18,2,63526.99,1,1,0,41470.9,0
7542,15877412,Customer7542,494,France,Female,34,5,170728.06,1,1,1,37621.14,0
7543,15764329,Customer7543,656,France,Male,18,1,0.0,2,1,0,146489.03,0
7544,15432673,Customer7544,671,France,Female,41,2,158548.53,1,1,0,178920.26,1
7545,15745221,Customer7545,580,Germany,Male,47,9,42023.36,2,1,0,54713.84,0
7546,15985951,Customer7546,850,Germany,Male,26,6,0.0,4,0,1,109421.83,0
7547,15811301,Customer7547,724,Germany,Female,47,1,79821.61,2,0,0,50512.62,0
7548,15686252,Customer7548,647,France,Female,21,9,56850.2,1,0,0,197470.71,0
7549,15974798,Customer7549,735,Germany,Female,19,6,0.0,2,1,0,86719.14,0
7550,15876462,Customer7550,607,Spain,Female,35,4,84718.61,2,1,0,175385.09,0
7551,15679075,Customer7551,616,Germany,Female,50,7,150503.02,2,1,0,39455.77,1
7552,15455739,Customer7552,834,France,Male,36,3,0.0,1,1,1,103368.26,0
7553,15999448,Customer7553,497,Germany,Female,33,5,126342.53,2,1,0,141253.23,0
7554,15195737,Customer7554,639,Germany,Female,39,4,81487.3,1,0,1,76008.52,1
7555,15314602,Customer7555,460,France,Female,50,10,146091.84,2,1,0,71189.92,0
7556,15630506,Customer7556,513,France,Male,44,8,0.0,1,1,1,27606.3,0
7557,15163790,Customer7557,519,France,Female,29,6,115246.04,2,1,0,81958.88,1
7558,15679315,Customer7558,633,Spain,Male,54,10,184491.58,2,1,1,129668.34,0
7559,15316936,Customer7559,673,France,Male,29,2,113261.04,2,1,0,28086.05,0
7560,15706702,Customer7560,584,France,Male,49,7,0.0,2,1,1,107889.57,0
7561,15909883,Customer7561,717,France,Male,38,6,79228.69,1,1,0,116580.24,0
7562,15840641,Customer7562,636,France,Male,31,2,0.0,1,1,1,192965.8,0
7563,15725078,Customer7563,716,France,Male,48,0,85606.72,1,0,1,23680.34,0
7564,15258567,Customer7564,482,France,Female,36,5,0.0,2,1,0,16301.34,0
7565,15150308,Customer7565,564,Spain,Female,35,10,67084.55,2,1,1,49199.83,0
7566,15292783,Customer7566,795,France,Female,49,0,32519.47,1,1,0,180175.83,1
7567,15610723,Customer7567,738,Spain,Male,33,5,0.0,1,0,1,21326.84,1
7568,15261242,Customer7568,591,Germany,Female,40,0,0.0,1,1,1,60035.75,0
7569,15088753,Customer7569,640,France,Female,57,4,109508.05,1,1,0,160735.37,1
7570,15815252,Customer7570,769,France,Female,34,10,17337.1,1,1,1,66586.77,1
7571,15123176,Customer7571,733,Spain,Male,53,5,220581.24,2,0,1,33274.66,1
7572,15417978,Customer7572,605,France,Male,43,5,134978.82,1,0,1,143825.38,0
7573,15192865,Customer7573,637,France,Male,32,1,0.0,1,1,0,162956.51,0
7574,15999245,Customer7574,743,France,Male,42,8,62485.55,1,1,0,181811.11,1
7575,15728941,Customer7575,647,France,Female,33,7,86990.59,1,0,0,11480.8,1
7576,15765745,Customer7576,765,Germany,Female,33,7,0.0,2,0,1,94478.42,0
7577,15837781,Customer7577,701,France,Male,43,1,102236.28,1,1,1,31455.02,0
7578,15670988,Customer7578,499,Germany,Female,21,2,42130.16,1,0,0,35632.8,0
7579,15818461,Customer7579,702,France,Female,27,8,0.0,1,1,0,134687.78,0
7580,15322246,Customer7580,626,France,Female,45,5,197449.74,2,1,0,164920.06,0
7581,15522064,Customer7581,742,Germany,Male,32,1,172961.49,1,0,1,16237.47,1
7582,15514720,Customer7582,694,Spain,Male,59,4,55604.48,2,0,0,20541.81,0
7583,15810936,Customer7583,806,Germany,Female,18,10,47159.93,2,1,0,35316.18,0
7584,15310546,Customer7584,488,France,Female,35,0,175738.61,1,1,0,55680.75,1
7585,15209026,Customer7585,592,France,Female,18,1,83784.83,2,0,1,66984.79,0
7586,15323406,Customer7586,600,France,Male,24,8,0.0,2,0,0,126385.98,0
7587,15077052,Customer7587,573,France,Male,53,6,0.0,2,1,1,171916.07,0
7588,15854117,Customer7588,640,France,Female,42,10,118418.99,1,1,1,104103.01,0
7589,15856764,Customer7589,754,France,Female,39,2,0.0,1,0,1,133416.55,0
7590,15884039,Customer7590,609,Spain,Female,38,6,80915.93,2,1,1,199956.94,0
7591,15777761,Customer7591,750,Spain,Female,29,5,0.0,2,1,1,30336.53,0
7592,15105873,Customer7592,597,France,Female,35,7,83691.39,2,1,1,127544.05,0
7593,15261784,Customer7593,669,Spain,Female,42,8,328418.76,2,1,0,50189.44,0
7594,15950469,Customer7594,534,France,Male,25,1,293934.32,2,0,1,140985.91,0
7595,15693508,Customer7595,571,France,Male,35,9,0.0,1,1,1,190076.25,0
7596,15250217,Customer7596,850,Spain,Male,21,3,0.0,2,0,0,49364.71,0
7597,15547120,Customer7597,689,France,Female,18,5,145791.57,1,1,0,65826.72,0
7598,15859930,Customer7598,465,Germany,Male,31,5,0.0,1,1,1,95389.19,0
7599,15719238,Customer7599,551,Germany,Male,24,3,47682.12,1,1,0,134133.64,0
7600,15378789,Customer7600,563,Germany,Male,25,8,0.0,2,0,0,56982.6,1
7601,15566842,Customer7601,754,Spain,Male,35,9,173699.54,3,1,1,180194.63,0
7602,15619878,Customer7602,625,Germany,Female,39,5,0.0,2,1,1,54180.99,0
7603,15190235,Customer7603,662,Germany,Male,43,9,303223.18,2,1,0,59034.92,1
7604,15314282,Customer7604,678,France,Male,53,7,72154.06,1,1,1,102811.58,1
7605,15275833,Customer7605,641,France,Male,20,1,166208.95,1,1,1,91586.77,0
7606,15732128,Customer7606,492,France,Female,48,5,0.0,2,0,1,167048.61,0
7607,15006046,Customer7607,762,Spain,Female,39,7,0.0,2,0,1,81618.42,0
7608,15133391,Customer7608,543,France,Female,38,5,87590.99,2,0,0,64605.34,0
7609,15314506,Customer7609,778,France,Female,47,3,0.0,2,1,0,74154.11,0
7610,15274908,Customer7610,659,Spain,Female,46,0,0.0,1,1,1,116767.77,0
7611,15054308,Customer7611,850,France,Female,54,7,0.0,1,1,1,27528.34,0
7612,15741301,Customer7612,559,Germany,Female,21,9,149840.32,1,1,0,168832.38,1
7613,15848809,Customer7613,674,France,Male,32,9,0.0,1,1,0,148264.73,0
7614,15157476,Customer7614,638,France,Female,44,4,0.0,1,1,1,77917.97,0
7615,15545566,Customer7615,417,Spain,Male,36,10,22771.73,2,1,0,5673.11,0
7616,15656264,Customer7616,738,France,Male,30,5,47920.91,1,1,1,171459.63,0
7617,15322893,Customer7617,723,Spain,Female,41,4,0.0,1,1,1,62443.48,0
7618,15542231,Customer7618,691,Germany,Female,51,3,89296.53,1,1,1,189438.65,0
7619,15258058,Customer7619,633,France,Female,46,1,0.0,1,1,0,68643.26,0
7620,15133054,Customer7620,563,France,Female,25,2,277931.58,1,1,0,77907.01,0
7621,15904729,Customer7621,739,France,Male,36,2,111912.55,1,1,0,78267.47,1
7622,15474596,Customer7622,654,France,Male,43,4,124012.27,1,0,0,145602.16,1
7623,15811595,Customer7623,697,France,Female,47,3,0.0,2,1,0,128778.17,0
7624,15843208,Customer7624,589,France,Female,42,8,0.0,1,0,1,43752.49,0
7625,15958990,Customer7625,602,France,Male,33,9,128641.9,1,0,1,190919.84,0
7626,15009669,Customer7626,547,France,Male,25,3,86444.71,2,0,1,156290.99,0
7627,15104370,Customer7627,843,France,Female,43,7,52505.04,2,0,1,51583.12,0
7628,15964043,Customer7628,729,France,Female,27,10,0.0,4,1,1,81752.3,0
7629,15582471,Customer7629,850,Spain,Male,18,0,0.0,1,0,1,109152.31,0
7630,15384082,Customer7630,593,France,Male,36,7,0.0,1,0,1,41250.99,0
7631,15521117,Customer7631,599,Spain,Female,26,9,0.0,1,1,0,175615.68,0
7632,15526175,Customer7632,623,Spain,Male,31,10,0.0,2,1,0,120422.95,0
7633,15465938,Customer7633,467,Germany,Male,46,3,113656.72,1,1,0,101387.62,1
7634,15625571,Customer7634,726,France,Male,35,10,0.0,1,1,0,78776.02,0
7635,15810717,Customer7635,560,Germany,Male,34,10,152004.16,2,1,1,175473.89,0
7636,15789189,Customer7636,773,France,Female,23,5,200438.53,2,1,0,86894.61,0
7637,15076137,Customer7637,850,France,Female,48,0,131827.18,2,1,0,134423.73,0
7638,15516422,Customer7638,556,France,Male,22,10,0.0,2,0,0,7795.16,0
7639,15234953,Customer7639,817,France,Male,39,0,264382.52,1,1,1,131675.97,1
7640,15575612,Customer7640,590,France,Male,48,4,110899.55,1,1,1,164098.66,0
7641,15840741,Customer7641,691,France,Male,46,0,126355.25,1,1,1,183514.01,0
7642,15021617,Customer7642,618,France,Female,41,4,0.0,1,1,1,100072.08,0
7643,15114889,Customer7643,601,Spain,Male,45,5,80409.94,2,1,0,74202.65,1
7644,15607792,Customer7644,660,Germany,Female,39,10,177654.28,2,0,0,82075.0,1
7645,15393512,Customer7645,595,Spain,Male,28,7,0.0,2,1,0,125898.95,0
7646,15054224,Customer7646,625,France,Male,37,0,90339.04,1,1,0,94858.18,0
7647,15296077,Customer7647,616,Germany,Male,24,7,62354.27,1,1,0,89011.61,0
7648,15088599,Customer7648,686,France,Male,55,2,126622.89,1,1,0,86138.37,1
7649,15891223,Customer7649,580,France,Female,47,3,172222.56,1,1,1,105000.41,1
7650,15006820,Customer7650,710,Spain,Male,29,0,0.0,2,0,0,27315.08,0
7651,15335376,Customer7651,641,France,Male,51,3,57903.38,2,0,1,198924.74,0
7652,15043107,Customer7652,533,Spain,Male,47,6,137121.8,1,1,1,169236.05,1
7653,15284964,Customer7653,471,France,Male,38,0,56743.52,1,1,1,98755.96,0
7654,15426082,Customer7654,850,Spain,Female,53,5,96749.31,2,1,0,151561.96,0
7655,15400561,Customer7655,595,France,Male,39,7,0.0,1,1,1,151322.89,0
7656,15420316,Customer7656,462,Germany,Male,48,7,0.0,1,1,1,157124.16,0
7657,15673207,Customer7657,501,France,Male,42,2,0.0,1,1,0,65835.96,0
7658,15262881,Customer7658,633,Spain,Male,30,10,177494.26,1,1,1,74566.53,0
7659,15974623,Customer7659,702,France,Female,22,2,508763.34,2,0,1,100981.97,0
7660,15437738,Customer7660,626,Spain,Female,44,4,208986.57,2,1,1,115776.67,0
7661,15577551,Customer7661,761,Germany,Female,36,5,38385.19,1,0,0,94450.52,0
7662,15408131,Customer7662,725,Germany,Female,39,0,120647.01,1,1,0,18714.33,1
7663,15017455,Customer7663,622,France,Female,38,2,83065.4,1,0,0,194774.54,0
7664,15722952,Customer7664,724,Germany,Female,48,7,56258.9,2,1,1,120212.67,0
7665,15981561,Customer7665,623,Germany,Female,39,8,75785.56,2,1,1,102482.18,0
7666,15047290,Customer7666,496,France,Male,33,8,0.0,1,0,0,14593.39,1
7667,15633472,Customer7667,531,Germany,Male,39,0,21704.13,2,0,1,49325.84,0
7668,15178096,Customer7668,664,Spain,Female,37,2,135048.07,1,0,0,113253.49,0
7669,15303042,Customer7669,649,Germany,Male,33,1,86007.61,2,1,1,67533.71,1
7670,15458146,Customer7670,779,France,Female,34,8,35487.93,2,0,1,58469.22,0
7671,15722962,Customer7671,632,Spain,Female,41,4,85941.93,1,1,0,157812.75,1
7672,15282340,Customer7672,629,France,Female,48,7,16949.18,2,1,0,54441.58,0
7673,15962472,Customer7673,672,France,Male,45,0,56434.57,1,0,1,46508.16,1
7674,15813100,Customer7674,624,France,Male,31,4,107312.75,1,1,0,182464.15,0
7675,15300291,Customer7675,713,Spain,Male,33,1,106745.91,2,1,1,28868.19,0
7676,15737416,Customer7676,570,France,Female,26,7,80794.01,1,1,1,191861.16,0
7677,15057902,Customer7677,620,France,Female,46,0,103646.2,1,1,1,81307.8,0
7678,15080713,Customer7678,597,Germany,Female,36,4,118874.36,1,1,0,90936.2,0
7679,15780978,Customer7679,659,France,Female,47,0,212779.94,2,1,0,177848.92,0
7680,15741045,Customer7680,571,France,Male,34,6,119784.66,1,1,1,7266.99,0
7681,15534090,Customer7681,592,France,Male,37,0,0.0,1,1,0,163443.44,0
7682,15661742,Customer7682,551,France,Male,40,5,185098.75,2,1,0,38907.49,0
7683,15241983,Customer7683,552,France,Male,28,9,200812.7,2,0,0,138474.21,0
7684,15325935,Customer7684,791,Spain,Male,30,9,72422.08,1,1,1,169089.37,1
7685,15364587,Customer7685,743,France,Male,37,8,0.0,2,1,0,94830.28,0
7686,15284593,Customer7686,769,France,Male,38,5,102716.5,2,0,0,172502.94,0
7687,15029339,Customer7687,732,Spain,Female,40,5,121809.0,2,0,0,130810.75,0
7688,15175843,Customer7688,487,France,Female,27,7,100196.57,1,1,1,145265.86,0
7689,15747702,Customer7689,629,Germany,Male,26,5,178318.95,1,0,1,170040.14,0
7690,15995419,Customer7690,641,Spain,Male,44,4,46610.42,2,0,1,152482.66,0
7691,15510958,Customer7691,739,France,Female,28,10,85425.57,2,0,0,27611.01,0
7692,15888052,Customer7692,603,France,Male,39,5,43082.57,1,1,0,163082.7,0
7693,15555925,Customer7693,528,Spain,Female,31,8,70466.58,2,1,0,107036.33,0
7694,15977546,Customer7694,725,Germany,Female,41,4,268476.13,1,1,0,188365.64,0
7695,15681069,Customer7695,594,France,Male,40,5,216224.83,1,1,1,57705.93,1
7696,15332418,Customer7696,716,France,Female,47,7,106068.28,2,1,1,46200.03,0
7697,15455003,Customer7697,454,France,Female,55,8,0.0,1,1,0,188172.37,1
7698,15238320,Customer7698,550,Spain,Female,27,5,128237.66,2,0,0,44954.97,0
7699,15692804,Customer7699,679,France,Female,51,0,247425.59,1,1,1,166941.52,0
7700,15130586,Customer7700,547,Spain,Male,33,2,168785.43,1,1,0,67671.16,0
7701,15622053,Customer7701,617,Germany,Male,39,7,138071.7,1,1,0,128274.91,0
7702,15272635,Customer7702,597,Spain,Female,39,10,0.0,1,1,1,165416.7,0
7703,15033574,Customer7703,665,Germany,Female,33,1,0.0,1,1,1,102333.93,0
7704,15038893,Customer7704,628,France,Female,52,7,83938.97,1,1,0,60050.65,0
7705,15184868,Customer7705,500,France,Female,29,2,0.0,1,0,0,150965.7,0
7706,15562477,Customer7706,730,Spain,Female,23,2,173496.0,1,1,0,136047.36,1
7707,15751743,Customer7707,750,France,Male,43,5,0.0,2,0,1,138193.79,0
7708,15183917,Customer7708,789,Germany,Male,37,4,241692.33,2,1,1,22760.85,0
7709,15277327,Customer7709,802,Spain,Female,32,6,157287.15,2,1,0,97952.63,0
7710,15348612,Customer7710,590,Spain,Male,56,1,124776.08,1,1,1,159962.57,1
7711,15754818,Customer7711,677,France,Male,32,2,0.0,4,1,1,17063.75,0
7712,15856287,Customer7712,574,France,Female,32,9,61282.6,2,0,0,117440.26,0
7713,15935007,Customer7713,562,France,Male,24,5,6219.13,2,0,1,118035.47,0
7714,15058039,Customer7714,689,France,Female,40,2,0.0,2,1,0,165274.83,0
7715,15700927,Customer7715,556,France,Female,47,8,72612.73,1,1,1,64716.93,0
7716,15767326,Customer7716,673,Germany,Male,42,8,37709.32,4,0,0,189807.04,0
7717,15267180,Customer7717,703,Germany,Female,60,6,0.0,1,1,1,66863.18,1
7718,15572830,Customer7718,504,France,Female,29,3,0.0,1,1,0,81564.68,0
7719,15228104,Customer7719,660,Germany,Male,42,2,0.0,2,1,0,55352.11,0
7720,15513701,Customer7720,689,France,Male,34,5,0.0,2,0,1,46518.66,0
7721,15838222,Customer7721,774,France,Male,34,1,150119.32,1,1,1,186292.9,0
7722,15373087,Customer7722,675,France,Female,33,7,61763.77,2,1,1,142846.71,0
7723,15235237,Customer7723,574,France,Female,37,3,107223.95,1,1,1,25128.2,0
7724,15879084,Customer7724,676,Spain,Male,31,8,115707.22,1,0,0,96435.79,0
7725,15712054,Customer7725,399,Germany,Male,39,5,0.0,1,1,0,31207.44,0
7726,15067176,Customer7726,675,France,Female,35,3,0.0,1,0,0,146875.2,0
7727,15741639,Customer7727,639,France,Male,43,5,102935.03,3,0,1,141182.65,0
7728,15426732,Customer7728,697,Spain,Female,30,3,137580.64,2,0,0,125626.01,0
7729,15381347,Customer7729,712,Germany,Female,39,10,67274.65,2,1,1,101485.31,0
7730,15747995,Customer7730,492,France,Male,41,6,170297.79,2,1,0,28049.49,0
7731,15922651,Customer7731,673,France,Male,26,7,0.0,1,1,1,70998.67,0
7732,15961772,Customer7732,815,France,Female,50,1,72328.58,1,1,1,113314.78,0
7733,15543987,Customer7733,622,France,Male,33,7,48581.0,1,0,0,160131.43,0
7734,15792821,Customer7734,680,Germany,Male,37,9,0.0,2,1,0,64991.42,0
7735,15551039,Customer7735,661,France,Female,37,10,0.0,2,1,0,28641.75,0
7736,15608943,Customer7736,637,Spain,Female,26,9,51880.66,2,1,1,198599.17,0
7737,15863517,Customer7737,574,France,Female,55,2,0.0,1,1,0,28449.05,0
7738,15308684,Customer7738,547,Spain,Female,22,3,182543.26,2,1,1,64472.18,0
7739,15608006,Customer7739,735,France,Male,32,1,117666.25,2,0,0,15264.31,0
7740,15693201,Customer7740,850,Germany,Male,33,7,137151.57,1,0,1,122651.52,0
7741,15115651,Customer7741,773,Spain,Male,50,4,19782.97,1,1,1,121731.32,0
7742,15524823,Customer7742,850,Spain,Male,38,7,215148.22,2,0,1,62282.49,1
7743,15760954,Customer7743,729,France,Female,38,4,87775.13,3,1,0,28665.55,1
7744,15659106,Customer7744,661,Spain,Male,44,2,9335.23,2,1,1,178105.34,0
7745,15331176,Customer7745,710,France,Male,45,3,102918.19,2,1,1,58905.07,0
7746,15387848,Customer7746,405,Germany,Female,40,3,0.0,1,1,1,14089.15,0
7747,15110060,Customer7747,613,Spain,Female,46,0,0.0,2,1,1,52246.78,0
7748,15716420,Customer7748,611,Germany,Female,41,5,85887.3,1,1,0,124274.79,0
7749,15157206,Customer7749,589,France,Female,32,6,155172.55,1,1,1,95073.16,0
7750,15228867,Customer7750,695,France,Female,31,5,67185.66,2,1,0,159584.45,0
7751,15265558,Customer7751,556,Spain,Female,38,7,40593.03,1,1,1,12928.5,0
7752,15557724,Customer7752,378,France,Female,26,0,22467.5,2,1,0,195625.14,0
7753,15440590,Customer7753,679,Germany,Female,36,1,118210.31,1,1,1,90833.88,1
7754,15699363,Customer7754,729,France,Female,39,5,109079.08,2,0,1,119295.29,0
7755,15760498,Customer7755,687,France,Male,43,6,132528.61,1,0,1,15055.86,0
7756,15743159,Customer7756,600,France,Female,42,7,51212.4,1,1,0,133175.01,0
7757,15021960,Customer7757,688,Spain,Male,39,3,0.0,1,0,0,55542.37,0
7758,15822819,Customer7758,722,France,Female,61,2,23245.15,2,0,0,133787.58,0
7759,15034781,Customer7759,652,France,Male,18,5,0.0,2,1,0,168300.91,0
7760,15671845,Customer7760,775,France,Female,43,1,134362.14,1,1,1,99901.36,0
7761,15174039,Customer7761,646,France,Male,18,8,164118.01,1,1,0,49163.93,1
7762,15766380,Customer7762,770,Spain,Male,31,4,71023.92,2,1,0,174507.58,1
7763,15233970,Customer7763,703,Germany,Male,40,0,0.0,2,1,0,178722.83,0
7764,15738071,Customer7764,742,France,Male,71,8,151594.98,2,1,0,118403.13,0
7765,15064292,Customer7765,634,Germany,Female,30,4,0.0,1,0,0,161914.93,0
7766,15865784,Customer7766,740,Spain,Male,32,5,108810.31,1,1,1,113318.55,0
7767,15100652,Customer7767,844,France,Female,33,2,78328.57,2,1,0,110789.52,0
